23758|5286|5%||||SA|1
23759|5286|5%||||SA|1
23760|5237|2%||||SA|1
23761|5237|2%||||SA|1
23761|5238|0.01MG/ML||||SA|2
23762|5237|2%||||SA|1
23762|5238|0.02MG/ML||||SA|2
23763|5524|10%||||SA|1
23763|5305|1%||||SA|2
23764|5533|1.5MG||||SA|1
23765|6362|0.2%||||SA|1
23766|6362|0.5%||||SA|1
23767|6362|0.15%||||SA|1
23768|6362|0.1%||||SA|1
23769|5215|EQ 50,000 UNITS BASE||||SA|1
23770|6769|1MG/ML||||SA|1
23771|5799|EQ 0.05% BASE||||SA|1
23772|5799|EQ 0.05% BASE||||SA|1
23773|5799|EQ 0.05% BASE||||SA|1
23774|5530|35MG||||SA|1
23775|5939|0.25MG||||SA|1
23776|5939|0.5MG||||SA|1
23777|5939|0.5MG||||SA|1
23778|5939|2MG||||SA|1
23779|5939|3MG||||SA|1
23780|5939|1MG||||SA|1
23781|5939|0.25MG||||SA|1
23782|5939|0.5MG||||SA|1
23783|5939|1MG||||SA|1
23784|5939|0.5MG||||SA|1
23785|5939|0.5MG||||SA|1
23786|5939|2MG||||SA|1
23787|5939|1MG||||SA|1
23788|5939|1MG||||SA|1
23789|5939|1MG||||SA|1
23790|5939|1MG||||SA|1
23791|5939|2MG||||SA|1
23792|5939|3MG||||SA|1
23793|5939|0.5MG||||SA|1
23794|5939|0.25MG||||SA|1
23795|5939|2MG||||SA|1
23796|5939|2MG||||SA|1
23797|5939|0.25MG||||SA|1
23798|5939|1MG||||SA|1
23799|5939|0.5MG||||SA|1
23800|5939|1MG||||SA|1
23801|5939|0.5MG||||SA|1
23802|5939|2MG||||SA|1
23803|5939|0.5MG||||SA|1
23804|5939|1MG||||SA|1
23805|5939|0.25MG||||SA|1
23806|5939|2MG||||SA|1
23807|5939|2MG||||SA|1
23808|5939|3MG||||SA|1
23809|5939|1MG||||SA|1
23810|5939|1MG||||SA|1
23811|5939|2MG||||SA|1
23812|5939|2MG||||SA|1
23813|5939|0.5MG||||SA|1
23814|5939|0.5MG||||SA|1
23815|5939|2MG||||SA|1
23816|5939|0.25MG||||SA|1
23817|5939|1MG||||SA|1
23818|5939|1MG||||SA|1
23819|5939|2MG||||SA|1
23820|5939|0.5MG||||SA|1
23821|5939|1MG||||SA|1
23822|5939|1MG||||SA|1
23823|5939|0.5MG||||SA|1
23824|5939|1MG||||SA|1
23825|5939|3MG||||SA|1
23826|5939|2MG||||SA|1
23827|5939|3MG||||SA|1
23828|5939|2MG||||SA|1
23829|5939|0.25MG||||SA|1
23830|5939|1MG||||SA|1
23831|5939|0.5MG||||SA|1
23832|5939|2MG||||SA|1
23833|5939|1MG/ML||||SA|1
23834|5939|3MG||||SA|1
23835|5939|1MG||||SA|1
23836|5939|2MG||||SA|1
23837|5939|3MG||||SA|1
23838|5939|0.5MG||||SA|1
23839|5939|0.5MG||||SA|1
23840|5939|0.25MG||||SA|1
23841|5939|0.25MG||||SA|1
23842|5939|2MG||||SA|1
23843|5939|0.5MG||||SA|1
23844|5939|0.25MG||||SA|1
23845|5939|0.25MG||||SA|1
23846|5939|0.5MG/5ML||||SA|1
23847|5939|0.5MG||||SA|1
23848|5939|1MG||||SA|1
23849|5939|0.25MG||||SA|1
23850|5939|2MG||||SA|1
23851|5939|0.5MG||||SA|1
23852|5939|2MG||||SA|1
23853|5939|1MG||||SA|1
23854|5939|0.5MG||||SA|1
23855|5939|3MG||||SA|1
23856|5939|3MG||||SA|1
23857|5939|1MG||||SA|1
23858|5939|3MG||||SA|1
23859|5939|0.5MG||||SA|1
23860|5939|0.5MG||||SA|1
23861|5939|2MG||||SA|1
23862|5939|0.25MG||||SA|1
23863|5939|0.5MG||||SA|1
23864|5939|0.5MG||||SA|1
23865|5939|1MG||||SA|1
23866|5939|2MG||||SA|1
23867|5939|3MG||||SA|1
23868|5939|2MG||||SA|1
23869|5939|1MG||||SA|1
23870|5939|1MG||||SA|1
23871|5939|1MG||||SA|1
23872|5939|0.25MG||||SA|1
23873|5939|0.25MG||||SA|1
23874|5939|0.5MG||||SA|1
23875|5939|3MG||||SA|1
23876|5939|0.25MG||||SA|1
23877|5939|2MG||||SA|1
23878|5939|0.5MG||||SA|1
23879|5939|1MG||||SA|1
23880|5939|0.5MG||||SA|1
23881|5939|2MG||||SA|1
23882|5939|1MG||||SA|1
23883|5939|2MG||||SA|1
23884|5939|0.5MG||||SA|1
23885|5972|0.5MG/ML||||SA|1
23886|5972|0.5MG/ML||||SA|1
23887|6391|0.2%||||SA|1
23888|6257|EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML)||||SA|1
23889|6771|1%||||SA|1
23890|6216|1.25MG||||SA|1
23891|6216|2.5MG||||SA|1
23892|6216|10MG||||SA|1
23893|6216|1.25MG||||SA|1
23894|6216|5MG||||SA|1
23895|6216|5MG||||SA|1
23896|6216|10MG||||SA|1
23897|6216|2.5MG||||SA|1
23898|6006|0.15MG||||SA|1
23898|5181|0.03MG||||SA|2
23899|6163|60MG||||SA|1
23900|6163|10MG||||SA|1
23901|6163|40MG||||SA|1
23902|6163|20MG||||SA|1
23903|6010|80MG||||SA|1
23903|6011|20MG||||SA|2
23904|5632|0.4%||||SA|1
23905|5632|0.6%||||SA|1
23906|5632|0.65MG/INH||||SA|1
23907|5632|10MG/5ML||||SA|1
23908|5632|10MG||||SA|1
23909|5632|5%||||SA|1
23910|5632|20MG||||SA|1
23911|6696|0.08MG/INH||||SA|1
23912|6696|0.16MG/INH||||SA|1
23913|5637|100MG||||SA|1
23914|5637|50MG/5ML||||SA|1
23915|5637|50MG/5ML||||SA|1
23916|5637|100MG||||SA|1
23917|5637|100MG||||SA|1
23918|5637|50MG/5ML||||SA|1
23919|5637|50MG/5ML||||SA|1
23920|5637|100MG||||SA|1
23921|5637|50MG/5ML||||SA|1
23922|5637|50MG/5ML||||SA|1
23923|5637|50MG/5ML||||SA|1
23924|5637|50MG/5ML||||SA|1
23925|5637|100MG||||SA|1
23926|5637|50MG/5ML||||SA|1
23927|5637|100MG||||SA|1
23928|6364|2MG||||SA|1
23929|6364|4MG||||SA|1
23930|6364|1MG||||SA|1
23931|5283|12.5MG/5ML||||SA|1
23931|5296|10MG/5ML||||SA|2
23932|6219|5MG||||SA|1
23933|6219|10MG||||SA|1
23934|6219|12.5MG||||SA|1
23935|6219|6.25MG||||SA|1
23936|6899|50MG/VIAL||||SA|1
23937|5283|25MG||||SA|1
23938|6864|EQ 125MG BASE/5ML||||SA|1
23939|6864|EQ 500MG BASE||||SA|1
23940|6864|EQ 250MG BASE||||SA|1
23941|6864|EQ 250MG BASE/5ML||||SA|1
23942|5916|0.1%||||SA|1
23943|5916|0.1%||||SA|1
23944|5916|0.1%||||SA|1
23945|5916|0.1%||||SA|1
23946|5916|0.1%||||SA|1
23947|5498|10MG||||SA|1
23948|6452|EQ 1MG BASE||||SA|1
23949|6452|EQ 2.5MG BASE||||SA|1
23950|5891|N/A||||SA|1
23951|7113|7.5MG/VIAL||||SA|1
23952|7113|15MG/VIAL||||SA|1
23953|5627|1.25GM/5ML||||SA|1
23954|5627|1GM||||SA|1
23955|5627|250MG/ML||||SA|1
23956|5627|500MG||||SA|1
23957|5931|2MG/ML||||SA|1
23958|6293|500MG/VIAL||||SA|1
23959|6926|EQ 62.5MG BASE/ML||||SA|1
23960|6926|EQ 250MG BASE/ML||||SA|1
23961|6926|EQ 50MG BASE/ML||||SA|1
23962|6926|EQ 250MG BASE/ML||||SA|1
23963|6926|EQ 250MG BASE/ML||||SA|1
23964|6926|EQ 250MG BASE/ML||||SA|1
23965|6926|EQ 250MG BASE/ML||||SA|1
23966|6926|EQ 50MG BASE/ML||||SA|1
23967|6926|EQ 250MG BASE/ML||||SA|1
23968|6926|EQ 250MG BASE/ML||||SA|1
23969|6926|EQ 250MG BASE/ML||||SA|1
23970|6926|EQ 50MG BASE/ML||||SA|1
23971|6926|EQ 50MG BASE/ML||||SA|1
23972|6926|EQ 50MG BASE/ML||||SA|1
23973|6926|EQ 250MG BASE/ML||||SA|1
23974|6926|EQ 250MG BASE/ML||||SA|1
23975|6926|EQ 50MG BASE/ML||||SA|1
23976|6926|EQ 500MG BASE/100ML||||SA|1
23977|6926|EQ 50MG BASE/ML||||SA|1
23978|6926|EQ 250MG BASE/ML||||SA|1
23979|6926|EQ 250MG BASE/ML||||SA|1
23980|6926|EQ 250MG BASE/ML||||SA|1
23981|6926|EQ 50MG BASE/ML||||SA|1
23982|6926|EQ 50MG BASE/ML||||SA|1
23983|6926|EQ 10MG BASE/ML||||SA|1
23984|6926|EQ 5MG BASE/ML||||SA|1
23985|5926|5MG||||SA|1
23986|5926|5MG||||SA|1
23987|5493|50MG||||SA|1
23987|5926|EQ 5MG ANHYDROUS||||SA|2
23988|5493|50MG||||SA|1
23988|5926|EQ 5MG ANHYDROUS||||SA|2
23989|5493|50MG||||SA|1
23989|5926|EQ 5MG ANHYDROUS||||SA|2
23990|5493|50MG||||SA|1
23990|5926|EQ 5MG ANHYDROUS||||SA|2
23991|5493|50MG||||SA|1
23991|5926|EQ 5MG ANHYDROUS||||SA|2
23992|5708|5.2% (5.2GM/100ML)||||SA|1
23993|5700|1.5GM/100ML||||SA|1
23994|5627|500MG||||SA|1
23995|5627|1.25GM/5ML||||SA|1
23996|5627|250MG/ML||||SA|1
23997|5627|250MG/ML||||SA|1
23998|5627|250MG/ML||||SA|1
23999|5627|250MG/ML||||SA|1
24000|5627|250MG/ML||||SA|1
24001|5627|250MG/ML||||SA|1
24002|5185|20%||||SA|1
24003|5185|20%||||SA|1
24004|5165|200MG||||SA|1
24005|5165|100MG||||SA|1
24006|5165|25MG/ML||||SA|1
24007|5165|25MG/ML||||SA|1
24008|5165|100MG||||SA|1
24009|5165|200MG||||SA|1
24010|5165|200MG||||SA|1
24011|5165|100MG||||SA|1
24012|5165|100MG||||SA|1
24013|5165|25MG/ML||||SA|1
24014|5165|200MG||||SA|1
24015|5165|25MG/ML||||SA|1
24016|5165|100MG||||SA|1
24017|5165|100MG||||SA|1
24018|5165|25MG/ML||||SA|1
24019|5165|200MG||||SA|1
24020|5165|25MG/ML||||SA|1
24021|5165|200MG||||SA|1
24022|5165|25MG/ML||||SA|1
24023|5165|200MG||||SA|1
24024|5165|25MG/ML||||SA|1
24025|5165|25MG/ML||||SA|1
24026|5165|25MG/ML||||SA|1
24027|5165|25MG/ML||||SA|1
24028|5165|100MG||||SA|1
24029|5165|105MG/5ML||||SA|1
24030|5165|25MG/ML||||SA|1
24031|5165|25MG/ML||||SA|1
24032|5165|25MG/ML||||SA|1
24033|5165|100MG||||SA|1
24034|5165|25MG/ML||||SA|1
24035|5165|25MG/ML||||SA|1
24036|5165|200MG||||SA|1
24037|5165|100MG||||SA|1
24038|5165|100MG||||SA|1
24039|5165|200MG||||SA|1
24040|5165|100MG||||SA|1
24041|5165|100MG||||SA|1
24042|5165|100MG||||SA|1
24043|5165|25MG/ML||||SA|1
24044|5165|100MG||||SA|1
24045|5165|100MG||||SA|1
24046|5165|25MG/ML||||SA|1
24047|5165|25MG/ML||||SA|1
24048|5165|200MG||||SA|1
24049|5165|200MG||||SA|1
24050|5165|200MG||||SA|1
24051|5165|100MG||||SA|1
24052|5165|25MG/ML||||SA|1
24053|5165|200MG||||SA|1
24054|5165|25MG/ML||||SA|1
24055|5165|100MG||||SA|1
24056|5165|25MG/ML||||SA|1
24057|5165|100MG||||SA|1
24058|5165|200MG||||SA|1
24059|5165|200MG||||SA|1
24060|5165|100MG||||SA|1
24061|5165|100MG||||SA|1
24062|5165|200MG||||SA|1
24063|5165|100MG||||SA|1
24064|5165|200MG||||SA|1
24065|5165|200MG||||SA|1
24066|5165|105MG/5ML||||SA|1
24067|5165|105MG/5ML||||SA|1
24068|5165|200MG/100ML||||SA|1
24069|5165|100MG/100ML||||SA|1
24070|5165|500MG/100ML||||SA|1
24071|5165|400MG/100ML||||SA|1
24072|5165|100MG/100ML||||SA|1
24073|5165|200MG/100ML||||SA|1
24074|5199|5%||||SA|1
24075|5708|10% (10GM/100ML)||||SA|1
24076|5708|10% (10GM/100ML)||||SA|1
24077|5708|3.5% (3.5GM/100ML)||||SA|1
24078|5708|3.5% (3.5GM/100ML)||||SA|1
24079|5708|3.5% (3.5GM/100ML)||||SA|1
24080|5708|3.5%||||SA|1
24080|5712|128MG/100ML||||SA|2
24080|5584|234MG/100ML||||SA|3
24080|5711|21MG/100ML||||SA|4
24081|5708|3.5%||||SA|1
24081|5712|128MG/100ML||||SA|2
24081|5584|234MG/100ML||||SA|3
24081|5709|40MG/100ML||||SA|4
24081|5711|21MG/100ML||||SA|5
24082|5708|3.5%||||SA|1
24082|5712|128MG/100ML||||SA|2
24082|5584|234MG/100ML||||SA|3
24082|5709|40MG/100ML||||SA|4
24082|5711|21MG/100ML||||SA|5
24083|5708|3.5%||||SA|1
24083|5712|128MG/100ML||||SA|2
24083|5584|234MG/100ML||||SA|3
24083|5709|40MG/100ML||||SA|4
24083|5711|21MG/100ML||||SA|5
24084|5708|3.5%||||SA|1
24084|5176|25GM/100ML||||SA|2
24085|5708|3.5%||||SA|1
24085|5176|5GM/100ML||||SA|2
24086|5708|4.25%||||SA|1
24086|5176|25GM/100ML||||SA|2
24087|5708|5% (5GM/100ML)||||SA|1
24088|5708|7% (7GM/100ML)||||SA|1
24089|5708|7% (7GM/100ML)||||SA|1
24090|5708|7%||||SA|1
24090|5584|410MG/100ML||||SA|2
24090|5761|102MG/100ML||||SA|3
24090|5787|522MG/100ML||||SA|4
24091|5708|8.5% (8.5GM/100ML)||||SA|1
24092|5708|8.5% (8.5GM/100ML)||||SA|1
24093|5708|8.5%||||SA|1
24093|5584|410MG/100ML||||SA|2
24093|5761|102MG/100ML||||SA|3
24093|5787|522MG/100ML||||SA|4
24094|5708|10% (10GM/100ML)||||SA|1
24095|5708|10% (10GM/100ML)||||SA|1
24096|5708|10%||||SA|1
24096|5275|45MG/100ML||||SA|2
24096|5584|410MG/100ML||||SA|3
24096|5761|102MG/100ML||||SA|4
24096|5787|522MG/100ML||||SA|5
24097|5708|15% (15GM/100ML)||||SA|1
24098|5708|3.5% (3.5GM/100ML)||||SA|1
24099|5708|3.5%||||SA|1
24099|5176|25GM/100ML||||SA|2
24100|5708|3.5%||||SA|1
24100|5176|25GM/100ML||||SA|2
24101|5708|3.5%||||SA|1
24101|5176|25GM/100ML||||SA|2
24102|5708|3.5%||||SA|1
24102|5176|5GM/100ML||||SA|2
24103|5708|3.5%||||SA|1
24103|5176|5GM/100ML||||SA|2
24104|5708|3.5%||||SA|1
24104|5176|5GM/100ML||||SA|2
24105|5708|3.5% (3.5GM/100ML)||||SA|1
24106|5708|3.5%||||SA|1
24106|5275|97MG/100ML||||SA|2
24106|5584|120MG/100ML||||SA|3
24106|6050|49MG/100ML||||SA|4
24106|5761|30MG/100ML||||SA|5
24107|5708|3.5%||||SA|1
24107|5176|5GM/100ML||||SA|2
24107|5275|97MG/100ML||||SA|3
24107|5584|120MG/100ML||||SA|4
24107|6050|49.3MG/100ML||||SA|5
24107|5761|30MG/100ML||||SA|6
24108|5708|3.5%||||SA|1
24108|5176|5GM/100ML||||SA|2
24108|5275|97MG/100ML||||SA|3
24108|5584|120MG/100ML||||SA|4
24108|6050|49.3MG/100ML||||SA|5
24108|5761|30MG/100ML||||SA|6
24109|5708|3.5%||||SA|1
24109|5176|5GM/100ML||||SA|2
24109|5275|97MG/100ML||||SA|3
24109|5584|120MG/100ML||||SA|4
24109|6050|49.3MG/100ML||||SA|5
24109|5761|30MG/100ML||||SA|6
24110|5708|3.5%||||SA|1
24110|5712|128MG/100ML||||SA|2
24110|5584|222MG/100ML||||SA|3
24110|6050|49MG/100ML||||SA|4
24110|5711|32MG/100ML||||SA|5
24111|5708|3.5%||||SA|1
24111|5176|25GM/100ML||||SA|2
24111|5275|22.4MG/100ML||||SA|3
24111|5584|205MG/100ML||||SA|4
24111|5761|51MG/100ML||||SA|5
24111|5787|261MG/100ML||||SA|6
24112|5708|3.5%||||SA|1
24112|5680|36.8MG/100ML||||SA|2
24112|5176|25GM/100ML||||SA|3
24112|5275|22.4MG/100ML||||SA|4
24112|5584|205MG/100ML||||SA|5
24112|5761|51MG/100ML||||SA|6
24112|5787|261MG/100ML||||SA|7
24113|5708|3.5%||||SA|1
24113|5680|36.8MG/100ML||||SA|2
24113|5176|25GM/100ML||||SA|3
24113|5275|22.4MG/100ML||||SA|4
24113|5584|205MG/100ML||||SA|5
24113|5761|51MG/100ML||||SA|6
24113|5787|261MG/100ML||||SA|7
24114|5708|4.25%||||SA|1
24114|5176|10GM/100ML||||SA|2
24115|5708|4.25%||||SA|1
24115|5176|10GM/100ML||||SA|2
24116|5708|4.25%||||SA|1
24116|5176|20GM/100ML||||SA|2
24117|5708|4.25%||||SA|1
24117|5176|20GM/100ML||||SA|2
24118|5708|4.25%||||SA|1
24118|5176|25GM/100ML||||SA|2
24119|5708|4.25%||||SA|1
24119|5176|25GM/100ML||||SA|2
24120|5708|4.25%||||SA|1
24120|5176|25GM/100ML||||SA|2
24121|5708|4.25%||||SA|1
24121|5176|10GM/100ML||||SA|2
24121|5275|97MG/100ML||||SA|3
24121|5584|120MG/100ML||||SA|4
24121|6050|49.3MG/100ML||||SA|5
24121|5761|30MG/100ML||||SA|6
24122|5708|4.25%||||SA|1
24122|5176|5GM/100ML||||SA|2
24122|5275|97MG/100ML||||SA|3
24122|5584|120MG/100ML||||SA|4
24122|6050|49.3MG/100ML||||SA|5
24122|5761|30MG/100ML||||SA|6
24123|5708|4.25%||||SA|1
24123|5712|176.5MG/100ML||||SA|2
24123|5176|10GM/100ML||||SA|3
24123|5275|22.4MG/100ML||||SA|4
24123|5584|205MG/100ML||||SA|5
24123|5761|51MG/100ML||||SA|6
24123|5787|104.5MG/100ML||||SA|7
24124|5708|4.25%||||SA|1
24124|5712|176.5MG/100ML||||SA|2
24124|5176|10GM/100ML||||SA|3
24124|5275|22.4MG/100ML||||SA|4
24124|5584|205MG/100ML||||SA|5
24124|5761|51MG/100ML||||SA|6
24124|5787|104.5MG/100ML||||SA|7
24125|5708|4.25%||||SA|1
24125|5680|36.8MG/100ML||||SA|2
24125|5176|20GM/100ML||||SA|3
24125|5275|22.4MG/100ML||||SA|4
24125|5584|205MG/100ML||||SA|5
24125|5761|51MG/100ML||||SA|6
24125|5787|261MG/100ML||||SA|7
24126|5708|4.25%||||SA|1
24126|5680|36.8MG/100ML||||SA|2
24126|5176|20GM/100ML||||SA|3
24126|5275|22.4MG/100ML||||SA|4
24126|5584|205MG/100ML||||SA|5
24126|5761|51MG/100ML||||SA|6
24126|5787|261MG/100ML||||SA|7
24127|5708|4.25%||||SA|1
24127|5176|25GM/100ML||||SA|2
24127|5275|22.4MG/100ML||||SA|3
24127|5584|205MG/100ML||||SA|4
24127|5761|51MG/100ML||||SA|5
24127|5787|261MG/100ML||||SA|6
24128|5708|4.25%||||SA|1
24128|5680|36.8MG/100ML||||SA|2
24128|5176|25GM/100ML||||SA|3
24128|5275|22.4MG/100ML||||SA|4
24128|5584|205MG/100ML||||SA|5
24128|5761|51MG/100ML||||SA|6
24128|5787|261MG/100ML||||SA|7
24129|5708|4.25%||||SA|1
24129|5680|36.8MG/100ML||||SA|2
24129|5176|25GM/100ML||||SA|3
24129|5275|22.4MG/100ML||||SA|4
24129|5584|205MG/100ML||||SA|5
24129|5761|51MG/100ML||||SA|6
24129|5787|261MG/100ML||||SA|7
24130|5708|5% (5GM/100ML)||||SA|1
24131|5708|5%||||SA|1
24131|5176|25GM/100ML||||SA|2
24132|5708|5%||||SA|1
24132|5176|25GM/100ML||||SA|2
24133|5708|5%||||SA|1
24133|5176|25GM/100ML||||SA|2
24134|5708|5%||||SA|1
24134|5680|36.8MG/100ML||||SA|2
24134|5176|25GM/100ML||||SA|3
24134|5275|22.4MG/100ML||||SA|4
24134|5584|205MG/100ML||||SA|5
24134|5761|51MG/100ML||||SA|6
24134|5787|261MG/100ML||||SA|7
24135|5708|5%||||SA|1
24135|5680|36.8MG/100ML||||SA|2
24135|5176|25GM/100ML||||SA|3
24135|5275|22.4MG/100ML||||SA|4
24135|5584|205MG/100ML||||SA|5
24135|5761|51MG/100ML||||SA|6
24135|5787|261MG/100ML||||SA|7
24136|5708|7% (7GM/100ML)||||SA|1
24137|5708|7%||||SA|1
24137|5275|45MG/100ML||||SA|2
24137|5584|410MG/100ML||||SA|3
24137|5761|102MG/100ML||||SA|4
24137|5787|522MG/100ML||||SA|5
24138|5708|8.5% (8.5GM/100ML)||||SA|1
24139|5708|8.5%||||SA|1
24139|5275|45MG/100ML||||SA|2
24139|5584|410MG/100ML||||SA|3
24139|5761|102MG/100ML||||SA|4
24139|5787|522MG/100ML||||SA|5
24140|5708|7% (7GM/100ML)||||SA|1
24141|5708|7% (7GM/100ML)||||SA|1
24142|5708|8% (8GM/100ML)||||SA|1
24143|5708|10% (10GM/100ML)||||SA|1
24144|5708|7% (7GM/100ML)||||SA|1
24145|5708|5.2% (5.2GM/100ML)||||SA|1
24146|6069|50MG/ML||||SA|1
24147|6069|300MG||||SA|1
24148|6069|400MG||||SA|1
24149|6069|400MG||||SA|1
24150|6069|200MG||||SA|1
24151|6069|50MG/ML||||SA|1
24152|6069|200MG||||SA|1
24153|6069|50MG/ML||||SA|1
24154|6069|200MG||||SA|1
24155|6069|100MG||||SA|1
24156|6069|200MG||||SA|1
24157|6069|200MG||||SA|1
24158|6069|50MG/ML||||SA|1
24159|6069|50MG/ML||||SA|1
24160|6069|200MG||||SA|1
24161|6069|50MG/ML||||SA|1
24162|6069|50MG/ML||||SA|1
24163|6069|50MG/ML||||SA|1
24164|6069|200MG||||SA|1
24165|6069|200MG||||SA|1
24166|6069|200MG||||SA|1
24167|6069|50MG/ML||||SA|1
24168|6069|50MG/ML||||SA|1
24169|6069|50MG/ML||||SA|1
24170|6069|50MG/ML||||SA|1
24171|6069|50MG/ML||||SA|1
24172|6069|400MG||||SA|1
24173|6069|50MG/ML||||SA|1
24174|6069|50MG/ML||||SA|1
24175|5892|3.75GM/VIAL||||SA|1
24176|5892|6.75GM/VIAL||||SA|1
24177|5892|2.5GM/VIAL||||SA|1
24178|5892|13.5GM/VIAL||||SA|1
24179|5563|100MG||||SA|1
24180|5563|75MG||||SA|1
24181|5563|25MG||||SA|1
24182|5563|10MG||||SA|1
24183|5563|50MG||||SA|1
24184|6744|8MCG||||SA|1
24185|6744|24MCG||||SA|1
24186|5563|75MG||||SA|1
24187|5563|50MG||||SA|1
24188|5563|10MG||||SA|1
24189|5563|25MG||||SA|1
24190|5563|150MG||||SA|1
24191|5563|100MG||||SA|1
24192|5563|75MG||||SA|1
24193|5563|10MG||||SA|1
24194|5563|10MG||||SA|1
24195|5563|75MG||||SA|1
24196|5563|50MG||||SA|1
24197|5563|50MG||||SA|1
24198|5563|25MG||||SA|1
24199|5563|10MG||||SA|1
24200|5563|100MG||||SA|1
24201|5563|100MG||||SA|1
24202|5563|100MG||||SA|1
24203|5563|150MG||||SA|1
24204|5563|150MG||||SA|1
24205|5563|10MG||||SA|1
24206|5563|25MG||||SA|1
24207|5563|100MG||||SA|1
24208|5563|75MG||||SA|1
24209|5563|75MG||||SA|1
24210|5563|50MG||||SA|1
24211|5563|25MG||||SA|1
24212|5563|25MG||||SA|1
24213|5563|50MG||||SA|1
24214|5563|50MG||||SA|1
24215|5563|100MG||||SA|1
24216|5563|25MG||||SA|1
24217|5563|100MG||||SA|1
24218|5563|10MG||||SA|1
24219|5563|25MG||||SA|1
24220|5563|75MG||||SA|1
24221|5563|10MG||||SA|1
24222|5563|50MG||||SA|1
24223|5563|100MG||||SA|1
24224|5563|50MG||||SA|1
24225|5563|25MG||||SA|1
24226|5563|100MG||||SA|1
24227|5563|50MG||||SA|1
24228|5563|150MG||||SA|1
24229|5563|10MG||||SA|1
24230|5563|25MG||||SA|1
24231|5563|50MG||||SA|1
24232|5563|50MG||||SA|1
24233|5563|75MG||||SA|1
24234|5563|100MG||||SA|1
24235|5563|10MG||||SA|1
24236|5563|25MG||||SA|1
24237|5563|10MG||||SA|1
24238|5563|50MG||||SA|1
24239|5563|25MG||||SA|1
24240|5563|75MG||||SA|1
24241|5563|25MG||||SA|1
24242|5563|50MG||||SA|1
24243|5563|50MG||||SA|1
24244|5563|75MG||||SA|1
24245|5563|100MG||||SA|1
24246|5563|150MG||||SA|1
24247|5563|75MG||||SA|1
24248|5563|100MG||||SA|1
24249|5563|50MG||||SA|1
24250|5563|10MG||||SA|1
24251|5563|100MG||||SA|1
24252|5563|10MG||||SA|1
24253|5563|25MG||||SA|1
24254|5563|75MG||||SA|1
24255|5563|75MG||||SA|1
24256|5563|25MG||||SA|1
24257|5563|75MG||||SA|1
24258|5563|25MG||||SA|1
24259|5563|50MG||||SA|1
24260|5563|100MG||||SA|1
24261|5563|50MG||||SA|1
24262|5563|10MG||||SA|1
24263|5563|25MG||||SA|1
24264|5563|50MG||||SA|1
24265|5563|150MG||||SA|1
24266|5563|75MG||||SA|1
24267|5563|150MG||||SA|1
24268|5563|25MG||||SA|1
24269|5563|150MG||||SA|1
24270|5563|25MG||||SA|1
24271|5563|50MG||||SA|1
24272|5563|10MG/ML||||SA|1
24273|5563|100MG||||SA|1
24274|5563|10MG||||SA|1
24275|5563|10MG||||SA|1
24276|5563|50MG||||SA|1
24277|5563|100MG||||SA|1
24278|5563|25MG||||SA|1
24279|5563|150MG||||SA|1
24280|5563|25MG||||SA|1
24281|5563|25MG||||SA|1
24282|5563|10MG||||SA|1
24283|5563|150MG||||SA|1
24284|5563|100MG||||SA|1
24285|5563|25MG||||SA|1
24286|5563|10MG||||SA|1
24287|5563|10MG||||SA|1
24288|5563|150MG||||SA|1
24289|5563|50MG||||SA|1
24290|5563|150MG||||SA|1
24291|5563|10MG||||SA|1
24292|5563|75MG||||SA|1
24293|5563|150MG||||SA|1
24294|5563|100MG||||SA|1
24295|5563|150MG||||SA|1
24296|5563|100MG||||SA|1
24297|5563|75MG||||SA|1
24298|5563|75MG||||SA|1
24299|5563|100MG||||SA|1
24300|5563|75MG||||SA|1
24301|5563|150MG||||SA|1
24302|5563|10MG||||SA|1
24303|5563|100MG||||SA|1
24304|5563|75MG||||SA|1
24305|5563|10MG||||SA|1
24306|5563|150MG||||SA|1
24307|5563|75MG||||SA|1
24308|5563|75MG||||SA|1
24309|5563|75MG||||SA|1
24310|5563|50MG||||SA|1
24311|5563|10MG||||SA|1
24312|5563|150MG||||SA|1
24313|5563|100MG||||SA|1
24314|5563|50MG||||SA|1
24315|5563|10MG||||SA|1
24316|5563|25MG||||SA|1
24317|5563|25MG||||SA|1
24318|5563|25MG||||SA|1
24319|5563|10MG||||SA|1
24320|5563|25MG||||SA|1
24321|5563|50MG||||SA|1
24322|5563|10MG||||SA|1
24323|5563|100MG||||SA|1
24324|5563|150MG||||SA|1
24325|5563|50MG||||SA|1
24326|5563|25MG||||SA|1
24327|5563|75MG||||SA|1
24328|5563|75MG||||SA|1
24329|5563|75MG||||SA|1
24330|5563|10MG||||SA|1
24331|5563|100MG||||SA|1
24332|5563|50MG||||SA|1
24333|5563|75MG||||SA|1
24334|5563|100MG||||SA|1
24335|5563|100MG||||SA|1
24336|6370|2MG||||SA|1
24337|6189|EQ 5MG BASE||||SA|1
24338|6189|EQ 5MG BASE||||SA|1
24339|6189|EQ 10MG BASE||||SA|1
24340|6189|EQ 2.5MG BASE||||SA|1
24341|6189|EQ 2.5MG BASE||||SA|1
24342|6189|EQ 5MG BASE||||SA|1
24343|6189|EQ 10MG BASE||||SA|1
24344|6189|EQ 10MG BASE||||SA|1
24345|6189|EQ 2.5MG BASE||||SA|1
24346|6189|EQ 5MG BASE||||SA|1
